attribute_concept,masked_display_value,value_hash,global_frequency,frequency_by_source,source_count,rule2_status,reason,profiling_transformation,affected_records,potential_pair_incidences
first_name,B***,3fd998c14dca5ee5aa321bd3f3847b4cdc4650060cc50e4a79a4805f10def1ef,168,"{""app_users"": 93, ""store_customers"": 75}",2,worthless,Observed on 168 physical records; strict Rule 2 threshold is greater than 40.,trim only,168,14028
first_name,D***,6139786ce1b763a153e004ac329ed1b461ad545e7af30eb5d8aab9cc5048bf11,168,"{""app_users"": 93, ""store_customers"": 75}",2,worthless,Observed on 168 physical records; strict Rule 2 threshold is greater than 40.,trim only,168,14028
first_name,T***,61d8644b2729ed2cf7b683a6a6ef6239b29af979ae6d95981ececdbc5df30f76,168,"{""app_users"": 98, ""store_customers"": 70}",2,worthless,Observed on 168 physical records; strict Rule 2 threshold is greater than 40.,trim only,168,14028
first_name,K***,6f0752a37d130be994961b243287a7d9122ffd41e77d8f40fbe5437f909b5912,168,"{""app_users"": 90, ""store_customers"": 78}",2,worthless,Observed on 168 physical records; strict Rule 2 threshold is greater than 40.,trim only,168,14028
first_name,S***,6f08f6f8aee6860c8af56a3aefffcadbc4430d566cfb9b7d52b6a732e0c4ad01,168,"{""app_users"": 101, ""store_customers"": 67}",2,worthless,Observed on 168 physical records; strict Rule 2 threshold is greater than 40.,trim only,168,14028
first_name,N***,a1b2523c6144de4d76c18fa147d810cf336a2afc86ec208739b3909ede0e8cfd,168,"{""app_users"": 96, ""store_customers"": 72}",2,worthless,Observed on 168 physical records; strict Rule 2 threshold is greater than 40.,trim only,168,14028
last_name,S***,115e04ff761bdc82a041797517405df4c1de1e7001b8aafa8df2542f946425ce,168,"{""app_users"": 101, ""store_customers"": 67}",2,worthless,Observed on 168 physical records; strict Rule 2 threshold is greater than 40.,trim only,168,14028
last_name,D***,57d7570a64e366ebb28611e69a36958022d0fc0130cb53534d2c6089802f4797,168,"{""app_users"": 103, ""store_customers"": 65}",2,worthless,Observed on 168 physical records; strict Rule 2 threshold is greater than 40.,trim only,168,14028
last_name,C***,8b07ef8e2c57d8a21b15bb3486a6af0fcea68a99a94a8f759887a75c65625d0e,168,"{""app_users"": 98, ""store_customers"": 70}",2,worthless,Observed on 168 physical records; strict Rule 2 threshold is greater than 40.,trim only,168,14028
last_name,C***,b517bb73c36bec94582cbeaf5295ec92d45b0779a5a3788a377e40a574571444,168,"{""app_users"": 99, ""store_customers"": 69}",2,worthless,Observed on 168 physical records; strict Rule 2 threshold is greater than 40.,trim only,168,14028
first_name,R***,8e435d1549a59e980ca209c9d46b89560c1985cc4aa7664f386fc229423b939b,167,"{""app_users"": 106, ""store_customers"": 61}",2,worthless,Observed on 167 physical records; strict Rule 2 threshold is greater than 40.,trim only,167,13861
last_name,L***,3448d675625903f30d02bd9a1c1b5f63a89d8efe55e2ea1601e18c30e8553d89,167,"{""app_users"": 107, ""store_customers"": 60}",2,worthless,Observed on 167 physical records; strict Rule 2 threshold is greater than 40.,trim only,167,13861
last_name,Q***,7cd4f8f5e809d2b80ddd391e455852a542b065400c195140e05de25a669c3a32,167,"{""app_users"": 99, ""store_customers"": 68}",2,worthless,Observed on 167 physical records; strict Rule 2 threshold is greater than 40.,trim only,167,13861
last_name,Y***,d9c90ad06cd74334efffbfff9d17b11892077d1b2a77d3544bcd237138e8ee98,167,"{""app_users"": 95, ""store_customers"": 72}",2,worthless,Observed on 167 physical records; strict Rule 2 threshold is greater than 40.,trim only,167,13861
last_name,D***,f3035ffce720bd3c073d20ab2fc9a4de107a30a42577e34c96645ec12f08403a,167,"{""app_users"": 104, ""store_customers"": 63}",2,worthless,Observed on 167 physical records; strict Rule 2 threshold is greater than 40.,trim only,167,13861
first_name,N***,562cdf5a9605631e18153c1e0c6cabc700a1850d766ef3a4a746160df44c4316,166,"{""app_users"": 105, ""store_customers"": 61}",2,worthless,Observed on 166 physical records; strict Rule 2 threshold is greater than 40.,trim only,166,13695
first_name,P***,a431871a7e86e8442a0306aefd55cea2fbe0862fcdd1a77779800f726686c7df,166,"{""app_users"": 108, ""store_customers"": 58}",2,worthless,Observed on 166 physical records; strict Rule 2 threshold is greater than 40.,trim only,166,13695
first_name,G***,d968f66435d0292ab139aa02fe5ab94b01bf1181cc65cabf5eef79d0bfa47ea5,166,"{""app_users"": 99, ""store_customers"": 67}",2,worthless,Observed on 166 physical records; strict Rule 2 threshold is greater than 40.,trim only,166,13695
last_name,S***,434dda90abfe3645263d52041c1c4a9f71a503e23b55c202d8ffcb683907f841,166,"{""app_users"": 112, ""store_customers"": 54}",2,worthless,Observed on 166 physical records; strict Rule 2 threshold is greater than 40.,trim only,166,13695
last_name,Y***,7f1b4c09826d603171c5dedfa49d0989ef829dd7bca07eb6b9ad4bac32ae7b0a,166,"{""app_users"": 96, ""store_customers"": 70}",2,worthless,Observed on 166 physical records; strict Rule 2 threshold is greater than 40.,trim only,166,13695
last_name,X***,a882facd5f4b590fecc8e9b43300ef7b99a3261272766043ce5c0ff851c2f01d,166,"{""app_users"": 100, ""store_customers"": 66}",2,worthless,Observed on 166 physical records; strict Rule 2 threshold is greater than 40.,trim only,166,13695
last_name,P***,f3789942168b699036558941bd75ec485f29ce99c92fa1053935421d4648dd50,166,"{""app_users"": 105, ""store_customers"": 61}",2,worthless,Observed on 166 physical records; strict Rule 2 threshold is greater than 40.,trim only,166,13695
first_name,N***,19b86bdef4af956360f989a548aee59d424a8a6d05653758744836d66be1b47d,164,"{""app_users"": 93, ""store_customers"": 71}",2,worthless,Observed on 164 physical records; strict Rule 2 threshold is greater than 40.,trim only,164,13366
first_name,W***,3064169eea6baacc723c0fdcfc892c490138957c5133c5517600dc3d676d908d,164,"{""app_users"": 101, ""store_customers"": 63}",2,worthless,Observed on 164 physical records; strict Rule 2 threshold is greater than 40.,trim only,164,13366
first_name,Y***,3e34271969e4b9078610c60b3d12707f59f0e843ed5d1c009b4700d43ab09244,164,"{""app_users"": 99, ""store_customers"": 65}",2,worthless,Observed on 164 physical records; strict Rule 2 threshold is greater than 40.,trim only,164,13366
last_name,V***,b6c9ccb676a8b0384a875f120e5b48bf260617720e361aa32e9721c205ca08ac,164,"{""app_users"": 115, ""store_customers"": 49}",2,worthless,Observed on 164 physical records; strict Rule 2 threshold is greater than 40.,trim only,164,13366
first_name,S***,bbceddfc5b0d88c3890a20f60e568da7f588186bf29b6dad097c2d04e5b3c78b,163,"{""app_users"": 98, ""store_customers"": 65}",2,worthless,Observed on 163 physical records; strict Rule 2 threshold is greater than 40.,trim only,163,13203
first_name,N***,b2eae5aabbc1e3f871078df91be4d2a22b06fb722243241a8db4856147642662,161,"{""app_users"": 104, ""store_customers"": 57}",2,worthless,Observed on 161 physical records; strict Rule 2 threshold is greater than 40.,trim only,161,12880
last_name,B***,f05b3cff8f6e3bc099fef76450961958637c2dfe82e2e6148cfdf6aeded4e1d5,159,"{""app_users"": 98, ""store_customers"": 61}",2,worthless,Observed on 159 physical records; strict Rule 2 threshold is greater than 40.,trim only,159,12561
last_name,T***,1bc3cff86e885aa17cb898898978ebf4488f28a9fd3cfa4e95232c2852660cf1,154,"{""app_users"": 93, ""store_customers"": 61}",2,worthless,Observed on 154 physical records; strict Rule 2 threshold is greater than 40.,trim only,154,11781
first_name,N***,6ffdcc5013cf8475c17cc78af39281abb94fab23c089afa4b106a592c66b1ada,153,"{""app_users"": 94, ""store_customers"": 59}",2,worthless,Observed on 153 physical records; strict Rule 2 threshold is greater than 40.,trim only,153,11628
last_name,K***,7ff799808684b4a2a56d534a102c2af527f2d5865f05a4e1092defdfbf6bd4d4,148,"{""app_users"": 93, ""store_customers"": 55}",2,worthless,Observed on 148 physical records; strict Rule 2 threshold is greater than 40.,trim only,148,10878
first_name," ""q…a""",f5d424a2d47f8862d5c7bcaf24a7f2eeb36f7f3f40c99976db715596e1a864b2,138,"{""app_users"": 138}",1,worthless,Observed on 138 physical records; strict Rule 2 threshold is greater than 40.,trim only,138,9453
last_name," ""q…a""",6b73a48d3eebf7123cb3e6cba145f2c5b5bd2b5b03070398116128078e297199,132,"{""app_users"": 132}",1,worthless,Observed on 132 physical records; strict Rule 2 threshold is greater than 40.,trim only,132,8646
address_line2,Sui…52,998877d009d6941b76d95e6e58fbea0ebc257a7949682c30278c837d558a47f9,97,"{""store_customers"": 97}",1,worthless,Observed on 97 physical records; strict Rule 2 threshold is greater than 40.,trim only,97,4656
email," ""q…a""",1059a3f1f8975a9cbe1b11343e7fa43c3bf7574a3a5614d892e89d36f74402d7,97,"{""store_customers"": 97}",1,worthless,Observed on 97 physical records; strict Rule 2 threshold is greater than 40.,trim + case-fold,97,4656
first_name,"
 m…te",7ae8455a8eceb82b9977764475c20fc5e1427c0c8998c2cffeeeceb89566b601,97,"{""app_users"": 97}",1,worthless,Observed on 97 physical records; strict Rule 2 threshold is greater than 40.,trim only,97,4656
last_name,"
 m…te",801f3b5041f10f7ef3ba5319e0a5ae7631ed796f66a5b9b6dd4a0821704d239f,97,"{""app_users"": 97}",1,worthless,Observed on 97 physical records; strict Rule 2 threshold is greater than 40.,trim only,97,4656
address_line2,Sui…15,566a888ca315e5b57d2efc64ce65ef9f1a7bed3817aa04c6113baf1f2a9083cf,96,"{""store_customers"": 96}",1,worthless,Observed on 96 physical records; strict Rule 2 threshold is greater than 40.,trim only,96,4560
address_line2,Sui…63,2af0b52d4f0cb04958a860af5ce692dfbdc85ce1a1893964d6143d991951944e,95,"{""store_customers"": 95}",1,worthless,Observed on 95 physical records; strict Rule 2 threshold is greater than 40.,trim only,95,4465
address_line2,Sui…13,ce4df44a77f2d08fc51e0d88449e96a5fb1a805bd9f85c5e565a86b6f313ebc1,92,"{""store_customers"": 92}",1,worthless,Observed on 92 physical records; strict Rule 2 threshold is greater than 40.,trim only,92,4186
address_line2,Sui…78,5f1eaca4d2dfefdca672ff8926a72dc16f4e9b9aa30ef84326e2e9cc1819fe07,91,"{""store_customers"": 91}",1,worthless,Observed on 91 physical records; strict Rule 2 threshold is greater than 40.,trim only,91,4095
address_line2,Sui…51,2c96ebd16239843fc53b3d340a555bd5585bd5fdece6837c28cf08f5afc84e24,90,"{""store_customers"": 90}",1,worthless,Observed on 90 physical records; strict Rule 2 threshold is greater than 40.,trim only,90,4005
address_line2,Sui…27,37729b32c1318a74dc5b8fff2ffbe68e87080eeff8bb1f73c8f1dafd312384a3,90,"{""store_customers"": 90}",1,worthless,Observed on 90 physical records; strict Rule 2 threshold is greater than 40.,trim only,90,4005
address_line2,Sui…12,3cebc6c175bba11548e00fdf024582dc6dcb55d9479bbad90f1473680a71f632,88,"{""store_customers"": 88}",1,worthless,Observed on 88 physical records; strict Rule 2 threshold is greater than 40.,trim only,88,3828
address_line2,Sui…94,6144baccda0e7ae352de967ae77ee09aad6efa188b232a86b715f52d1e9b9be9,88,"{""store_customers"": 88}",1,worthless,Observed on 88 physical records; strict Rule 2 threshold is greater than 40.,trim only,88,3828
address_line2,Sui…18,749893462ee98173bd702b1d3af5188d5cdaf0a9fb01b7c720cac60b4953cd13,88,"{""store_customers"": 88}",1,worthless,Observed on 88 physical records; strict Rule 2 threshold is greater than 40.,trim only,88,3828
address_line2,Sui…31,57ab31e1139a00500c102cb6adba0e18ac8d0935bdedd3e0ebe88272baed81cf,86,"{""store_customers"": 86}",1,worthless,Observed on 86 physical records; strict Rule 2 threshold is greater than 40.,trim only,86,3655
address_line2,Sui…43,8bf3430220ab712fb3a99ea56339d96b00055ebb3fdb12a3459a670139e6ceae,86,"{""store_customers"": 86}",1,worthless,Observed on 86 physical records; strict Rule 2 threshold is greater than 40.,trim only,86,3655
address_line2,Sui…06,929375d01fee28f4b1b206871c537f7e23be6720685b809490eaedccaa3aa270,86,"{""store_customers"": 86}",1,worthless,Observed on 86 physical records; strict Rule 2 threshold is greater than 40.,trim only,86,3655
address_line2,Sui…12,a472360bfa89e2c9dc5b20eaacb40ee3c9d8dfadb33ca7cae4ab9309ed3b04ac,86,"{""store_customers"": 86}",1,worthless,Observed on 86 physical records; strict Rule 2 threshold is greater than 40.,trim only,86,3655
address_line2,Sui…05,a7edc9a89edbb19e8a064c85957802048550d5ae854dec55eac7732a6443c365,86,"{""store_customers"": 86}",1,worthless,Observed on 86 physical records; strict Rule 2 threshold is greater than 40.,trim only,86,3655
address_line2,Sui…41,be3cfb070467fcad37c11961bbb6e3fd1ace42cc5313683caddcb94fc35c6a6f,86,"{""store_customers"": 86}",1,worthless,Observed on 86 physical records; strict Rule 2 threshold is greater than 40.,trim only,86,3655
address_line2,Sui…91,05dd940a80a2ae365cdb55c1e304894a3ebc60c454fb6711c7cc88b654d8c27c,85,"{""store_customers"": 85}",1,worthless,Observed on 85 physical records; strict Rule 2 threshold is greater than 40.,trim only,85,3570
address_line2,Sui…50,3913e335348948f209478c870db429b30aa15e400b82c568779ae1e2856cc703,85,"{""store_customers"": 85}",1,worthless,Observed on 85 physical records; strict Rule 2 threshold is greater than 40.,trim only,85,3570
address_line2,Sui…61,7214209fd112344a6ad48b2a501c4d69404ee63fd0b3998f6489c93da3c6b1bf,84,"{""store_customers"": 84}",1,worthless,Observed on 84 physical records; strict Rule 2 threshold is greater than 40.,trim only,84,3486
address_line2,Sui…56,b7f28fd86bcf53854b85a572126cc111908f2ee0f58f1c294c7f14dcfaee3655,84,"{""store_customers"": 84}",1,worthless,Observed on 84 physical records; strict Rule 2 threshold is greater than 40.,trim only,84,3486
address_line2,Sui…48,c26f5ec90436e23b14bf1cc490c9e7713c75982b1296f941a1168f36715c3b82,84,"{""store_customers"": 84}",1,worthless,Observed on 84 physical records; strict Rule 2 threshold is greater than 40.,trim only,84,3486
address_line2,Sui…62,83f421b79f6bec78eedd2639b8291ab80997e91caacefe968ca2196be418ef8d,83,"{""store_customers"": 83}",1,worthless,Observed on 83 physical records; strict Rule 2 threshold is greater than 40.,trim only,83,3403
address_line2,Sui…23,cfaedffbc7ea4fcf457501dc7f5d4cf4cc52241fa6115a91895b91ff4d77b310,83,"{""store_customers"": 83}",1,worthless,Observed on 83 physical records; strict Rule 2 threshold is greater than 40.,trim only,83,3403
address_line2,Sui…16,ed0e879184b61ed1eec9ff731c4264865fe72a92e86dbe6187687051d427ae8e,83,"{""store_customers"": 83}",1,worthless,Observed on 83 physical records; strict Rule 2 threshold is greater than 40.,trim only,83,3403
address_line2,Sui…26,81715ae9fca19869f54434378cde82e687e3ebdda1914b54eb44264a399dd37b,82,"{""store_customers"": 82}",1,worthless,Observed on 82 physical records; strict Rule 2 threshold is greater than 40.,trim only,82,3321
address_line2,Sui…46,d7db1e0c68128131291bf0f7ad17852a26b375b3e8e5d9eae4dbee758c666db5,82,"{""store_customers"": 82}",1,worthless,Observed on 82 physical records; strict Rule 2 threshold is greater than 40.,trim only,82,3321
address_line2,Sui…72,ef1de68a9c23aea3e7161e167afc378a50cb4faed1e5bccf9dc622b0e225add4,82,"{""store_customers"": 82}",1,worthless,Observed on 82 physical records; strict Rule 2 threshold is greater than 40.,trim only,82,3321
address_line2,Sui…95,0614a9722751460529e433e42adf436efa58595d2627f8f4587d5d3bbf8c1ab5,81,"{""store_customers"": 81}",1,worthless,Observed on 81 physical records; strict Rule 2 threshold is greater than 40.,trim only,81,3240
address_line2,Sui…82,3663c43ec5f401bbcb5e8fb98ade0253f80a80e7a1d5db4e74aa53108548a178,81,"{""store_customers"": 81}",1,worthless,Observed on 81 physical records; strict Rule 2 threshold is greater than 40.,trim only,81,3240
address_line2,Sui…67,78ab3775b88565455ca02c14fdbe1dc677a5b4648301b14f843b278684db3db7,81,"{""store_customers"": 81}",1,worthless,Observed on 81 physical records; strict Rule 2 threshold is greater than 40.,trim only,81,3240
address_line2,Sui…74,de94fae5ccfe58246a8c098a7e1b753b9156bb0b6103fbf6c2cd0f00fe7b7d99,81,"{""store_customers"": 81}",1,worthless,Observed on 81 physical records; strict Rule 2 threshold is greater than 40.,trim only,81,3240
address_line2,Sui…69,deaf4bc5feff2e2fb278adbe1a2c62db1c0dd16390a8a132ea9da966dd835f82,81,"{""store_customers"": 81}",1,worthless,Observed on 81 physical records; strict Rule 2 threshold is greater than 40.,trim only,81,3240
address_line2,Sui…96,ed8f7bbdf2fd929c8447ef6a3eff866783663cb665fa9f175eb6d869869882eb,81,"{""store_customers"": 81}",1,worthless,Observed on 81 physical records; strict Rule 2 threshold is greater than 40.,trim only,81,3240
address_line2,Sui…70,1127f3ae5bc30c37e9193073f5bbaacf40bde881b55f54dcc1adbb098f12f770,80,"{""store_customers"": 80}",1,worthless,Observed on 80 physical records; strict Rule 2 threshold is greater than 40.,trim only,80,3160
address_line2,Sui…84,220c6e952a33408e1ec4aab437dbcc6385ebd963503fe719a677114db27df916,80,"{""store_customers"": 80}",1,worthless,Observed on 80 physical records; strict Rule 2 threshold is greater than 40.,trim only,80,3160
address_line2,Sui…58,725e5eba3c12e57be62b114b67829a23489b12fb8b9a55dc7f2db1da0e26fa65,80,"{""store_customers"": 80}",1,worthless,Observed on 80 physical records; strict Rule 2 threshold is greater than 40.,trim only,80,3160
address_line2,Sui…76,bad9142fdc0dd8c146fed64d2b588c42a7a1ece4f31f4108e63a6c808d0f60f8,80,"{""store_customers"": 80}",1,worthless,Observed on 80 physical records; strict Rule 2 threshold is greater than 40.,trim only,80,3160
